movieId,score,reason
80,0.9,Two characters in confined space with tension in unspoken chores
561,0.85,"Isolated lighthouse setting, rich in sound and silence between two"
247,0.8,Cabin retreat with heavy reliance on ambient sound and silent glances
1158,0.75,Tales connected by quiet domestic routines and withheld words
733,0.7,Urban flatmates’ silences tell more than dialogue ever could
1633,0.65,"Solitary retreat in a lighthouse, sound design carries story weight"
1104,0.6,Two strangers’ tense routines in a small apartment highlight secrets
1399,0.55,Sparse dialogue and ambient tension in isolated hotel setting
198,0.5,Constrained space and simmering tension in long silences
1065,0.45,"Sound‐driven surrealism in limited rooms, emotional subtext in chores"
