movieId,score,reason
67,1.0,"Ace Ventura’s outrageous animal antics deliver pure, unfiltered comedy joy."
94,0.95,Home Alone’s mischievous booby traps and Kevin’s grin make for innocent hilarity.
202,0.9,Groundhog Day’s playful time loop and Bill Murray’s charm bring buoyant laughs.
41,0.85,"Billy Madison’s absurd schoolyard hijinks spark gleeful, carefree laughter."
367,0.8,Clueless’s witty banter and stylish satire create irresistibly bright humor.
16,0.75,French Twist’s uproarious culture-clash comedy keeps the smiles coming.
154,0.7,Life of Brian’s irreverent absurdity is pure irrepressible comedic gold.
72,0.65,The Mask’s cartoonish gags and Jim Carrey’s elastic energy are sheer fun.
393,0.6,Mrs. Doubtfire’s warmhearted antics and Robin Williams’s joy lighten every scene.
249,0.55,Austin Powers’s cheeky spy spoofs and playful silliness are pure pleasure.
