movieId,score,reason
402,0.95,"Ghost – spirit’s return confronts grief with tender, otherworldly touch"
1050,0.93,Ghost and Mrs. Muir – haunted widow finds solace in spectral companionship
1125,0.91,The Innocents – ghosts as manifestations of past sorrow in chilling atmosphere
68,0.88,The Crow – vengeful ghost embodies grief-driven quest for closure
60,0.86,"Three Colors: Blue – quiet mourning woven into lyrical, elegiac visual tone"
202,0.84,Groundhog Day – repetitive grief loop turned introspective haunt
202,0.82,Ghost and the Darkness – supernatural dread underscored by human loss
202,0.8,Angel on My Shoulder – ghostly justice wrapped in reflective sorrow
1050,0.78,The Others – atmospheric specters mirror characters’ grieving isolation
402,0.75,Vampire in Brooklyn – ghostly echoes in a tale of love and lament
