movieId,score,reason
62,0.95,Simple yet gripping quest for an ancient portal keeps you unsure who to trust
112,0.92,"Good cop, bad cop blur in this tense thriller with deep moral ambiguity"
473,0.9,"Human-ape bond complicates right and wrong in a sympathetic, gray-area drama"
516,0.88,Small-town newspaper uncovers scandal that forces readers to question morality
314,0.85,Young ninjas grapple with loyalty and betrayal in a charged coming-of-age thriller
880,0.83,Close-knit family drama turns tense when a deadly secret comes to light
329,0.8,Father’s desperate crusade against a syndicate opens doors to moral compromise
1233,0.78,A pirate detective drags you into a sea of gray-area justice and ambiguous loyalties
1133,0.75,Futuristic cloning law rogue explores a chilling moral maze with no clear heroes
1270,0.72,Surreal biotech thriller tests boundaries of right and wrong in a dark moral jungle
