movieId,score,reason
532,0.98,"A father’s obsessive hunt for his daughter’s murderer unfolds in solemn, meticulous detail."
789,0.96,A journalist’s pursuit of truth in a cold case unravels haunting layers of obsession.
122,0.94,A Texas Ranger’s methodical chase of elusive killers is steeped in melancholic reflection.
37,0.92,A widow’s quiet inquiry into a stranger’s past becomes a solemn excavation of memory.
124,0.9,A veteran lawman probes a decades-old skeleton mystery with journalistic precision.
189,0.88,"An aging director revisits a photo shoot’s mysteries in an elegiac, investigative lament."
64,0.86,A banker’s quest for exoneration in prison reveals layered injustices over silent years.
570,0.84,A barber’s unraveling alibi resurrects haunting echoes of past betrayals.
133,0.82,A man’s return to justice America shines a cold light on wartime secrets and sorrow.
381,0.8,A suburban mother hunts for her lost cat and uncovers quiet tragedies beneath the surface.
