movieId,score,reason
200,1.0,"A creeping descent into madness within an isolated hotel, expertly sustained tension."
178,0.9,"A single jury room becomes a pressure cooker of doubt and dread, brilliantly claustrophobic."
603,0.8,"A maestro of visual suspense, this Hitchcock classic wrings every second for mounting anxiety."
675,0.75,"Silent, shadowy horror with a relentless, uncanny dread that builds without cheap tricks."
7,0.7,A time-twisting virus thriller that’s relentlessly unsettling and psychologically claustrophic.
23,0.65,"An intoxicating portrait of urban insanity and isolation, a relentless undercurrent of menace."
180,0.6,A hallucinatory Vietnam odyssey dripping with oppressive dread and haunting inevitability.
515,0.55,"A suffocating submarine siege that wrings terror from every confined, echoing corridor."
641,0.5,"A searing wartime drama that casts a cold, unforgiving gaze on the brutality of blind orders."
664,0.45,"A lonely odyssey through vast, empty landscapes, a quietly chilling elegy to alienation."
