movieId,score,reason
24,0.95,Uptight cop and neighborhood kid form a raw bond amid New York’s mean streets
65,0.92,Small-town son and emotionally fragile brother find connection in everyday struggle
23,0.9,Lonely war vet and eccentric taxi driver share a fragile friendship in gritty city nights
811,0.88,Art school misfit and reclusive painter clash over ideals before warm understanding blooms
527,0.85,Idealistic lawyer and gangster form a wary bond amid the ruins of wartime Prague
393,0.83,"Divorced dad and quirky nanny’s rapport grows through mutual challenges, not clichés"
206,0.8,Young artist and wounded veteran push each other’s limits in postwar urban South Korea
572,0.78,Detective and victim’s sister forge uneasy trust while hunting a serial bomber
223,0.75,Gentle giant with mental illness and small-town clerk clash before discovering mutual respect
147,0.73,Isolated teacher and talking dinosaur unite in a mission that tests both their differences
