movieId,score,reason
47,0.93,Stylishly odd biopic of cult film director focusing on a pivotal chapter
32,0.9,Inventive documentary spotlighting underground cartoonist’s singular moment
508,0.88,Biopic on controversial publisher skewers scandal’s courtroom climax
191,0.85,"Mozart’s genius and torment through a flamboyant, non-linear lens"
205,0.82,Focuses on single WWII campaign with formal flair and intense focus
235,0.8,Massive-scale true-event thriller with inventive narrative concentrate
453,0.78,Cult celebrity thread captures one transformative period rather than whole life
717,0.75,Young lawyer’s ethical crisis in one trial-driven biographical drama
42,0.72,"Comic yet poignant, centers on one defining media moment of a woman"
64,0.7,Prison warden’s bond with one inmate becomes emotionally searing vignette
