movieId,score,reason
293,0.95,FBI agent infiltrates mafia and exposes high-level scam with savvy tension.
194,0.9,1930s grifters con their way through Depression-era America in feverish style.
347,0.88,Media-spun fake war scheme doubles as a con that feels infuriatingly plausible.
425,0.85,Mockumentary on senatorial race reveals layers of deception and outrage.
562,0.82,Western killer conspiracy snakes through dark alliances and hidden motives.
293,0.8,(duplicate) Undercover twist keeps scam’s outcomes expertly unpredictable.
1228,0.78,"Veteran framed in laser-smuggling scheme, con artistry meets high-stakes drama."
291,0.75,"White House cover-up plays like a sprawling scam, masterfully deconstructed."
508,0.72,Flynt’s legal battles unveil the scam of public morality and free speech.
347,0.7,"(duplicate) Washington’s PR machines spin a war that never happened, brilliantly conning everyone."
