movieId,score,reason
100,0.95,Dark crime satire about a botched kidnapping in bleak Midwestern winter
85,0.9,Black comedy set at Christmas about a couple held hostage by hapless thief
3,0.88,Anthology of twisted New Year’s Eve misadventures played for dark laughs
42,0.85,Sharp-witted convenience-store comedy laced with existential despair
53,0.82,Hyper-stylized violent spree turned commentary on media sensationalism
122,0.8,Cable installer’s obsession turns into darkly comic stalker scenario
341,0.78,Gay couple documentary tackling turbulent relationship with dark humor
158,0.75,Corpse comedy as friends pretend their boss is alive to avoid blame
131,0.72,Widowed reporter’s holiday romance skewered by darkly comedic twists
167,0.7,"Surreal, macabre riff on cult obsession with black-comic edge"
