movieId,score,reason
8,1.0,Heartwarming adventure with sweet charm that feels like a comforting hug.
15,0.95,Gentle career drama suffused with music and tender family moments.
66,0.9,Cozy romantic comedy full of warmth and gentle humor.
70,0.85,"Warm British tale of friendship, love, and light-hearted gatherings."
137,0.8,"Pleasant foodie drama about passion, family, and Italian hospitality."
14,0.75,Tender poetic film of friendship and love on a sunlit Italian isle.
19,0.7,Charming intergenerational story brimming with warmth and community spirit.
102,0.65,Delightful animated caper with jazzy tunes and aristocratic cuddles.
140,0.6,Gentle animal adventure that feels like a snug fireside tale.
417,0.55,Wholesome family reunion comedy with double-trouble delight.
