movieId,score,reason
64,1.0,The Shawshank Redemption is an acclaimed drama about hope and friendship.
127,0.99,The Godfather is a masterful crime drama with outstanding performances.
187,0.98,The Godfather: Part II deepens the Corleone saga with epic storytelling.
318,0.97,Schindler's List is a powerful WWII drama about one man's moral stand.
56,0.96,Pulp Fiction reshapes crime drama with its sharp dialogue and nonlinear plot.
69,0.95,Forrest Gump is a sweeping life drama anchored by Tom Hanks’s iconic performance.
178,0.94,12 Angry Men is a gripping courtroom drama showcasing human drama under pressure.
22,0.93,Braveheart is an epic historical drama of freedom and sacrifice.
180,0.92,Apocalypse Now is a hallucinatory war drama exploring the darkness of conflict.
182,0.91,Goodfellas chronicles the rise and fall of mob life with raw dramatic power.
