movieId,score,reason
98,1.0,Classic Western by Jonathan Demme after 1990
550,0.9,2017-set Western thriller sequel with McClane on a train
1515,0.8,Kurt Russell leads WWII pilots in Technicolor adventure
596,0.7,Eddie Murphy stars in cross-cultural comedic Western
470,0.6,Tombstone’s take on the OK Corral shootout
73,0.5,Maverick’s poker-fueled frontier romp
570,0.4,Biographical Western of Wyatt Earp
1666,0.3,Ripe’s rural outlaws in period setting
179,0.2,Iconic futuristic Western by Kubrick
408,0.1,Aardman’s Western mashup short
