movieId,score,reason
202,1.0,"Selfish weatherman relives the same day, gradually learning empathy and opening his heart to others"
64,0.95,"Brooding inmate befriends a fellow prisoner, discovering hope and reclaiming his humanity"
552,0.9,"Convicted ex-con Valjean sheds bitterness by caring for others, finding redemption through kindness"
633,0.85,Miserly recluse Scrooge is forced to confront his cruelty and embraces compassion and community
23,0.8,"Isolated loner Travis Bickle battles his own demons, finding purpose when he connects with the vulnerable"
9,0.75,"Condemned inmate forms a deep bond with his spiritual advisor, rediscovering his conscience and grace"
272,0.7,"Guarded genius Will Hunting breaks down walls in therapy, learning to trust and value himself"
588,0.65,Cursed prince begins as a savage recluse but learns kindness and love through his bond with Belle
496,0.6,"Despondent architect George Bailey sees the impact of his life, rediscovering purpose and love for his community"
215,0.55,"Reclusive farmer hears a mysterious call to build a ballfield, reconnecting him with family and hope"
