movieId,score,reason
270,1.0,A lone inventor’s biotech process is stolen by corporate collaborators who erase his role in a slow‐burn betrayal
566,0.92,"Outsider musician becomes vehicle for intertwined mob stories, deconstructing the myth of the lone creative hero"
134,0.89,"A titan of media is revealed to be the product of countless helpers, undermining the myth of solitary genius"
81,0.87,"Time‐traveling mailman’s gadget is built on many unseen contributors, highlighting collective effort over single inventor"
47,0.85,Documentary on Ed Wood shows how one ‘visionary’ director is propped up by an army of underpaid collaborators
3,0.83,"Metafilm comedy shows a tyrant director feeding off townsfolk’s work, exposing the parasite behind the supposed auteur"
58,0.81,"Quiz show producers orchestrate contestants’ success and then erase their role, a slow unmasking of collective vs singular fame"
119,0.79,"Maya Lin’s monument relies on engineers, builders, and donors; her role as sole genius is steadily reframed as communal creation"
1127,0.77,"Every detail of ‘Truman’ is scripted by a vast crew, peeling back the illusion of a lone, free‐willed protagonist"
1346,0.75,"A tiny boy relies on his grandmother, strangers’ kindness, and communal bonds, questioning the lone hero narrative"
