movieId,score,reason
58,0.95,Behind-the-scenes TV quiz scandal strips away the facade of America’s favorite game.
347,0.93,A fabricated war feeds the media machine until one skeptic digs and finds the lie.
293,0.91,An undercover agent’s life hijacked by a web of deceit and false identities he’s sworn to uphold.
491,0.89,A gentleman thief spins a tale of honor that begins to crumble under polite scrutiny.
554,0.87,"A lone survivor unearths conspiracies in a submerged vessel, doubting every whispered claim."
502,0.85,A struggling racer’s spectacular rise traced back to a hidden trick that can’t withstand a test.
434,0.83,A lounge singer’s concealed past unravels under a journalist’s unwavering investigation.
809,0.81,"A corporate whistle-blower uncovers poisoned products, then fights to prove his findings aren’t fiction."
136,0.79,"“Pure meat” exposes the meatpacking lie, and the public gets a side of corruption with every cut."
362,0.77,A burnt-out convict’s memoir of crime raises doubts until his publisher reads between the lines.
