movieId,score,reason
131,0.98,Dreamlike neo-noir that feels like wandering through a half-remembered nightmare in the dead hours.
691,0.96,Nighttime sci-fi noir where the world always seems asleep and everything feels unsettlingly off.
919,0.94,"Visually strange, surreal tale that drifts like a fever dream in a lonely, abandoned world."
324,0.92,"A creeping, hallucinatory horror that warps reality into an unsettling, slow-burning nightmare."
171,0.9,Off-kilter post-apocalyptic black comedy with bizarre visuals that feel like the world is slumbering.
512,0.88,"Poetic, nighttime vignettes that capture the hush of a city asleep through an angel’s eternal gaze."
420,0.86,A trippy reinterpretation of Lewis Carroll’s dream world where nothing quite makes sense.
91,0.84,"A spooky, otherworldly stop-motion fable that floats between dreams and reality."
276,0.82,"A bleak, nocturnal portrait of loneliness that unfolds like an endless, hazy 4 AM vigil."
215,0.8,"Quiet, sun-bleached odyssey through empty spaces that feels like wandering in a drowsy daze."
