movieId,score,reason
12,0.96,A heist outfit unravels as greed and paranoia expose each member’s darkest betrayal.
156,0.94,A gang’s botched robbery forces them to suspect each other when things go violently wrong.
273,0.92,An elite crew’s final score crumbles under mistrust as personal demons take control.
239,0.9,A tight-knit team of codebreakers is torn apart when secrets leak and loyalties shift.
129,0.88,Ex-cons plot a diamond job that collapses under the weight of double-crosses.
55,0.86,A lone operative’s undercover mission fails when allies’ greed fractures the plan.
76,0.84,A crime boss’s last job backfires as envy and suspicion poison his closest allies.
33,0.82,A mysterious stranger pulls a band of drifters into a dangerous plot fueled by betrayal.
943,0.8,A seasoned thief’s final con unravels when former partners turn on each other.
4,0.78,"Small-time criminal dives into Hollywood’s underbelly, only to face backstabbing co-horts."
