movieId,score,reason
86,1.0,Elegiac study of duty and regret in postwar English manor
14,0.95,"Poetic, intimate portrait of a postwar Italian isle through young postman's eyes"
19,0.9,Quietly observes postwar Dutch village life with warmth and generational depth
20,0.85,Delicate Victorian tale of naturalist entangled in forbidden aristocratic passions
275,0.8,Tender Regency drama of dashed hopes and refined manners
283,0.75,"Crisp, witty Jane Austen adaptation centred on matchmaking and social nuance"
387,0.7,Lush Gilded Age romance exploring love constrained by rigid society
60,0.65,"Meditative Paris-set study of grief and renewal in quiet, artful tones"
52,0.6,Intimate glimpse of royal vulnerability and courtly intrigue in 18th century England
49,0.55,"Charming, cerebral romance entwining love and intellectual pursuit in midcentury Cambridge"
