movieId,score,reason
55,0.98,1995 single-location thriller driven by shifting killer alliances
83,0.96,1993 claustrophobic hotel-room paranoia among four characters
109,0.94,1996 ghost-house siege of isolated duo and hidden agendas
44,0.92,1995 Maine home-invasion thriller of concealed motives
5,0.9,1995 confined detective-victim standoff of taut anxiety
484,0.88,1941 San Francisco private eye in a tense single-site standoff
47,0.85,1994 confined Hollywood ghost comedy-thriller in studio setting
1214,0.82,1992 Hong Kong thriller in stolen- car cat-and-mouse chase
54,0.8,1995 outbreak thriller in research lab containment
176,0.78,1989 underwater base siege with small-group dissension
