movieId,score,reason
175,0.98,Darkly satirical dystopia probes absurdity with haunting surreal beauty
650,0.95,Existential chess with Death unfolds in starkly beautiful medieval landscapes
512,0.93,Poetic angels observe human longings in exquisitely dreamy black-and-white
537,0.91,Drifting journey through lost souls feels detached and starkly lyrical
641,0.88,Bleak wartime courtroom drama confronts human absurdity with austere grace
960,0.86,Unclothed truth about vulnerability and society's striptease in stark realism
589,0.83,Grizzled outlaws face moral ambiguity amid merciless landscapes
179,0.8,Ultraviolent future Britain questions free will in chilling absurdity
89,0.77,Rain-slicked neon cityscape questions identity in moody existential noir
135,0.75,"Iconic cosmic odyssey stares into the void with majestic, unsettling beauty"
