movieId,score,reason
304,1.0,Fly Away Home soars on a heart-opening journey of discovery and the freedom of the open sky.
664,0.95,"Paris, Texas captures the vast beauty and lonely wonder of a road-bound search for home."
135,0.9,Walkabout wanders into awe and innocence on a transformative trek through Australia’s wilds.
140,0.85,Homeward Bound: The Incredible Journey delights with a brave trek and loyal hearts across the wilderness.
210,0.8,Indiana Jones and the Last Crusade ignites epic adventure on the road to the Holy Grail.
174,0.75,"Raiders of the Lost Ark races across exotic lands in pure, old-school treasure-hunting thrill."
141,0.7,"20,000 Leagues Under the Sea invites you on a breathtaking undersea odyssey of uncharted wonder."
173,0.65,The Princess Bride blends quirky humor and swashbuckling adventure into an endlessly uplifting quest.
28,0.6,"Apollo 13 turns space travel into a gripping, heroic journey where ingenuity and hope prevail."
82,0.55,"Jurassic Park transports you on a wild ride of discovery, danger and the wonder of living dinosaurs."
