movieId,score,reason
96,0.98,Terminator 2 features high-stakes cyborg warfare and memorable action set-pieces.
385,0.95,True Lies blends spy thrills with sleek 90s action thrills.
568,0.93,Speed is a quintessential 90s action-thriller known for its nonstop tension.
550,0.91,Die Hard with a Vengeance delivers urban cat-and-mouse thrills and inventive action.
298,0.89,Face/Off is a 90s action-suspense ride driven by identity-twist thrills.
27,0.87,Bad Boys is a buddy-cop 90s action staple with sharp pacing.
2,0.85,GoldenEye rejuvenated the 90s spy-action genre with gritty realism.
233,0.83,Under Siege delivers a steel-clad action thriller aboard a battleship.
1228,0.81,Under Siege 2 ups the ante with high-tension train action sequences.
802,0.79,Hard Target features street-smart martial arts action in a modern 90s setting.
