movieId,score,reason
288,0.98,"Sharpened blades, sharp wit and relentless slasher thrills."
156,0.96,A massacre in a warehouse leaves no shortage of bleeding and swearing.
56,0.94,Hyper-stylized violence unleashed in interlocking criminal tales.
53,0.92,A bloodthirsty spree rendered with hallucinatory excess.
895,0.9,Sequels sharpen the blade with even more screams and spills.
574,0.88,Twisted obsession unfolds in sudden bursts of gruesome violence.
201,0.86,Body count soars as a plague of the undead devours all restraint.
853,0.84,A cartoonishly gory romp that redefines over-the-top splatter.
17,0.82,High-octane gore and sweat-soaked thrills on a haunted desert road.
999,0.8,Graveyard carnage meets slapstick in this undead gorefest.
