movieId,score,reason
22,0.95,"Epic battle scenes that inspire raw, triumphant drive."
176,0.93,"Relentless, pulse-pounding action against overwhelming odds."
161,0.91,High-flying aerial dogfights for full-throttle energy.
96,0.89,Non-stop futuristic action and relentless pace.
144,0.87,Classic skyscraper siege delivering continuous adrenaline.
568,0.85,"High-stakes thriller on a speeding bus, pulse quickening."
298,0.83,High-octane action and frenetic chases throughout.
233,0.81,Battleship takeover with combat at every bold turn.
31,0.79,Tense submarine showdown fueling relentless suspense.
28,0.77,"Race against time in space, triumphant final-lifeline push."
