movieId,score,reason
902,1.0,The Big Lebowski’s deadpan absurdity keeps you chuckling on an entirely smug level.
42,0.95,"Clerks delivers razor-sharp, self-aware banter that’s as smart as it is funny."
202,0.92,Groundhog Day’s clever premise and wit reward viewers who love intellectual humor.
248,0.9,Grosse Pointe Blank’s darkly sardonic take on romance and assassination is pitch-perfect.
70,0.88,Four Weddings’ dry observations on romance hit with beautifully witty timing.
81,0.85,The Hudsucker Proxy’s sly corporate satire dances with genius comedic edge.
90,0.83,So I Married an Axe Murderer riffs on dating clichés with gleefully knowing swagger.
100,0.8,Fargo’s wry Midwestern deadpan makes every moment both tense and darkly hilarious.
249,0.78,Austin Powers’ cheeky parody and smart cultural digs keep the laughs elevated.
269,0.75,The Full Monty’s wry British humor balances social satire with absolutely sly charm.
