movieId,score,reason
42,0.98,Clerks’ slacker crew bonds through retail drudgery—comfort in shared chaos.
381,0.95,Bullying survivors find sisterhood and solace in their quirky circle.
1068,0.92,A child’s perspective weaves family ties into tender communal warmth.
705,0.89,Four women’s friendship blooms between Broadway rehearsals and heartfelt flaws.
1252,0.86,Sisters raise orphaned boy—found family in poetic shared burdens.
1233,0.83,Rue’s unlikely household finds connection beyond blood ties.
864,0.8,Two former presidents teaming up—bond forged in unlikely camaraderie.
1140,0.77,D.A. and chief form odd couple bonding over healing community wounds.
833,0.74,Orphan turns caretaker—found family in rambunctious zoo adventures.
53,0.71,Outlaw couple’s devotion finds nontraditional family in shared outlaw life.
