movieId,score,reason
1194,1.0,Before the Rain weaves past and present threads into a Balkan family’s buried trauma
512,0.95,Wings of Desire’s fractured narrative pieces together a grieving angel’s inner torment
1410,0.9,Harlem intercuts snapshots to reveal communal pain from differing perspectives
59,0.88,Three Colors: Red’s nonlinear intersects fates to explore shared regret and secrets
1602,0.85,A Woman in Love chronicles a family’s fractures through fragmented memory loops
170,0.82,Cinema Paradiso’s layers unveil childhood loss and reunion in interwoven flashbacks
456,0.8,Beverly Hills Ninja flips comedic viewpoints to reveal hidden emotional scars
48,0.78,Hoop Dreams uses shifting viewpoints to piece together two youths’ life struggles
123,0.75,Nightmare Before Christmas shifts between dream logic and real-world stakes to unveil Jack’s grief
213,0.74,Room with a View toggles past and present to unravel love’s elusive trauma
