movieId,score,reason
258,1.0,A scientist’s quest for ET signals evokes wonder at the universe’s vastness.
28,0.97,True‐life space drama inspiring hope in human ingenuity and teamwork.
62,0.95,Ancient gate opens a window to cosmic mystery and endless galactic wonder.
423,0.93,"A child’s friendship with an alien captures pure, heartfelt marvel."
222,0.9,Time travel to heal a fractured past and secure a hopeful tomorrow.
82,0.88,Dinosaur park’s breathtaking creatures ignite childhood awe and excitement.
215,0.86,An outlandish baseball diamond awakens dreams of unity and magic.
50,0.84,A young farmhand’s journey across galaxies brims with heroic promise.
204,0.82,Teen time‐traveler finds possibility in shaping his own destiny.
132,0.8,"A girl’s whirlwind journey to Oz unfolds in a luminous, hopeful fantasy."
