movieId,score,reason
267,1.0,Martin Harris wakes up with no memory and must retrieve his briefcase before chaos ensues.
761,0.95,A father’s child is kidnapped and he’s given one hour to kill or watch her die—pure ticking-clock suspense.
568,0.9,"A bus must stay above 50 mph or explode, trapping passengers in nonstop adrenaline."
295,0.9,A husband’s wife vanishes on a roadside; he races against time and danger to rescue her.
576,0.85,A climber must survive a mountain full of danger and betrayal—simple survival stakes.
636,0.85,"In a future Manhattan-turned-prison, one man must escape to save the President—high-stakes confinement."
331,0.8,Plane crash leaves two men stranded in Alaskan wilderness with one goal: stay alive.
38,0.75,A systems analyst is erased from the grid and must fight to reclaim her identity.
202,0.7,A weatherman relives the same day nonstop until he figures out how to break the cycle.
898,0.65,Post-apocalypse mailman races to deliver letters—and hope—across a shattered America.
