movieId,score,reason
174,1.0,"Harrison Ford’s daring archaeologist races through exotic locales in this pulpy, high-energy 1980s adventure classic."
210,0.99,Father-son quest for the Holy Grail delivers globe-trotting thrills and ’80s blockbuster charm.
144,0.98,"Bruce Willis battles terrorists in a high-rise heist, defining ’80s action with wit and explosions."
89,0.97,Neon-lit streets and hard-boiled detective work meld in Ridley Scott’s seminal 1980s sci-fi adventure.
195,0.96,Arnold Schwarzenegger’s relentless cyborg hunter ignites nonstop action in James Cameron’s gritty ’84 classic.
679,0.95,Arnold Schwarzenegger’s broadsword mayhem and epic sword-and-sorcery action define this 1980s fantasy adventure.
161,0.94,"High-octane fighter jets, Maverick’s swagger, and iconic ’80s soundtrack soar in this naval flight action staple."
636,0.93,"Kurt Russell’s one-man mission through a dystopian NYC prison island showcases cool, edgy ’80s action."
176,0.92,"Sigourney Weaver returns to the hive in explosive, claustrophobic squad-based action that redefined sci-fi warfare."
232,0.91,"Emilio Estevez and Charlie Sheen star in a cocky, high-energy riff on the Old West’s outlaw mythos."
