movieId,score,reason
318,0.95,"Powerful portrayal of courage and loss, profound humanism that leaves a lasting emotional impact."
416,0.9,"Heartfelt tale of loyalty and sacrifice on the frontier, raw emotion and bittersweet resolution."
509,0.88,"Triumph over adversity through unwavering love and resilience, deeply moving true story."
65,0.87,"Tender family drama with subtle humor, poignant performances that reveal quiet sorrow."
9,0.85,"Compassionate journey toward redemption and forgiveness, wrenching yet profound."
286,0.84,"Lush, tragic romance amid war’s ruins, mournful beauty and emotional depth."
170,0.83,"Nostalgic ode to film and friendship, bittersweet warmth that lingers long after the credits."
51,0.82,"Epic family saga of love and loss, sweeping landscapes underscore heartfelt emotion."
15,0.8,"Gentle portrait of a teacher’s dedication, accumulating small triumphs into touching legacy."
196,0.79,"Inspiring call to seize the day, tender mentoring and heartbreaking consequences."
