movieId,score,reason
367,1.0,"Witty, confident high-school comedy with sharp dialogue and style"
959,0.91,Nostalgic ensemble coming-of-age story filled with clever humor
433,0.82,"Darkly comic high-school satire that’s smart, sharp, and irreverent"
1074,0.73,Generation-defining tale of post-grad angst and style in Seattle
451,0.64,Colorful 1950s high-school musical with enduring charm
204,0.55,Time-travel teen adventure mixing high-school life and hilarious chaos
953,0.46,Bittersweet coming-of-age tale of tween girls finding themselves
196,0.37,Inspiring boarding-school drama of teenage rebellion and poetry
288,0.28,Self-aware teen slasher with smart high-school banter
122,0.19,Evocative TV-inspired comedy-drama with engaging character dynamics
