movieId,score,reason
1,1.0,"Warm-hearted adventure that feels like a cozy embrace in a world of friendly, familiar faces."
8,0.95,Gentle countryside charm and a lovable pig’s journey offer down-home comfort and simple joy.
78,0.9,A young boy’s friendship with an orca brings soothing wonder and tender moments.
88,0.88,"A sweet, snow-kissed romance that feels like a comforting chat by the fireside."
66,0.86,"Lighthearted holiday magic and warm banter make this a gentle, feel-good escape."
393,0.84,"Hilarious family antics wrapped in a loving, goofy spirit that soothes the soul."
272,0.82,Grounded performances and uplifting friendship threads craft a nurturing cinematic hug.
255,0.8,Charming wit and heartfelt warmth turn a spilled plan into a deliciously cozy romance.
15,0.78,A teacher’s life-affirming journey offers gentle tunes and soft reflections on belonging.
102,0.76,Delightful feline capers in Paris deliver playful comfort and easy smiles.
