movieId,score,reason
76,0.98,1993 investigative detective obsesses over post-prison crime
99,0.96,1995 journalist probes death row fixation in courtroom drama
116,0.94,1994 scandal-monger uncovers quiz-show crime obsession
146,0.92,1995 correspondent tracks Gonzales assassins with fixation
505,0.9,1954 noir lawyer digs into murder past with grim determination
132,0.88,1939 investigative reporter unravels spy ring with tenacity
58,0.85,1994 congressional hearings exposé fuels obsessed pursuit
763,0.82,1996 cult classic dramatist probes obsessive social experiment
361,0.8,1997 art-heist documentary unravels photographer’s fixations
313,0.78,1997 Titanic inquiry reenactment through investigative eyes
