movieId,score,reason
135,0.95,"Wordless prologue and long visual sequences build an immersive, contemplative sci-fi odyssey"
1259,0.92,Sparse dialogue guides a surreal trek through a forbidden zone driven by ambient soundscapes
331,0.9,Primal wilderness survival with haunting visuals and minimal verbal clues
324,0.87,"Disjointed narrative and nightmarish imagery thrust you into an unsettling, speech-light thriller"
1350,0.85,"A child’s haunting return to a cursed island unfolds silently through striking, poetic images"
689,0.82,Moody rain-soaked romance with extended silent montages and evocative sound design
1645,0.8,Ex-concastaway drifts alone in a stylized color palette with sparse dialogue and potent atmosphere
965,0.78,"Whimsical musical without spoken scenes, relying entirely on song to tell its story"
90,0.75,Playful beat poetry and visual gags with minimal plot exposition
156,0.72,Stylized heist tale with terse character exchanges and a focus on tension and soundtrack
