movieId,score,reason
45,1.0,Family drama centered on lavish Sunday feasts with poetic food craft
14,0.95,Post-war Italian tale where food binds family and passion
171,0.92,Eccentric English manor’s finest dishes tie character ties
137,0.9,Italian immigrant brothers pour soul into one spectacular feast
175,0.88,Surreal love letter to food and memory in a dystopian kitchen
462,0.85,Magical realism where cooking carries deep familial longing
49,0.82,Playful romantic comedy where home cooking steers true love
266,0.78,"Charming French kitchen drama of craft, community and art"
18,0.75,Tender Iranian story where a meal sparks unexpected bonds
253,0.7,Poetic drama intertwining eroticism and culinary artistry
