movieId,score,reason
56,1.0,"Intersecting criminal tales unfold in razor-sharp, darkly comic dialogue"
160,0.95,Cutthroat salesmen trade barbs in a searing portrait of desperate ambition
100,0.9,Suburban crime caper with deadpan humor that skewers small-town America
474,0.85,Apocalyptic satire wields biting wit about nuclear folly and human absurdity
475,0.8,"Raw portrait of addiction and friendship delivered in scathing, slang-rich bursts"
156,0.75,"Heist gone sideways delivered in jagged, ironic bursts of operative banter"
42,0.7,Day-in-the-life banter from the convenience store counter cuts to the heart of mundanity
171,0.65,Grotesque apartment building becomes backdrop for dark comedy about human greed
11,0.6,"Two detectives spar over a gruesome case in a grim, sardonic crime drama"
92,0.55,"Hot-wired crime spree sparks manic, razor-tongued exchanges and twisted romance"
