movieId,score,reason
1222,0.95,Legal fight over AI personhood pushes moral boundaries
222,0.92,Starfleet captain defends sentient android’s rights
270,0.9,Genetically chosen man battles prejudice as electronic proxy
84,0.88,Secret agency probes alien mind control and personhood
329,0.85,Father fights medical system treating his son as object
438,0.82,Journalist uncovers scientific personhood debate at Amityville
128,0.8,Top cop faces AI-level martial-arts androids’ moral claims
325,0.78,Couple explores AI companionship’s legal status
743,0.75,Walking nightmare questions soul of paranormal entity
789,0.72,Journalist stalks mysterious figures challenging humanity
