movieId,score,reason
142,0.95,Charming indie fantasy about gardening magic with unexpected cost
91,0.9,"Inventive dark fantasy musical with a poignant, melancholic edge"
625,0.85,Whimsical coming-of-age magic with a quietly troubled heart
173,0.8,Cult-classic fairy-tale romp balancing whimsy and darkness
249,0.75,"Offbeat spy-fantasy where humor masks real, personal sacrifice"
255,0.7,Heartfelt buddy fantasy laced with underlying bittersweet cost
432,0.65,Surreal animated fantasia that hints at magic’s unsettling price
847,0.6,Doc-drama of a director chasing dream-magic with personal toll
660,0.55,Life-affirming story with quiet supernatural hints
667,0.5,Psychological fantasy exploring the blurry line of control
