movieId,score,reason
23,0.98,Travis Bickle’s descent into paranoia on gritty New York streets
654,0.95,"Private eye unravels a dark city conspiracy, doubting his own mind"
179,0.93,Alex spirals after ultra-violent spree in dystopian Britain
200,0.9,Isolated caretaker loses sanity in haunted hotel corridors
234,0.88,"Surfer town terrorized by unseen killer, tension mounting"
183,0.85,Crew’s claustrophobic hunt for alien stalker fuels rising doubts
180,0.82,Warrior’s mission twists into hallucinatory nightmare of distrust
427,0.8,Widowed lawyer fights hidden forces threatening her family’s safety
657,0.78,"Soldier tormented by planted memories, questioning every reality"
657,0.76,"Officer uncovers high-level betrayal, doubted by his superiors"
