movieId,score,reason
183,1.0,Alien builds unbearable tension before revealing its creature in a masterpiece of shadowy suspense.
234,0.95,Jaws masters suspense with fleeting glimpses of terror and smart characters standing their ground.
82,0.9,Jurassic Park’s suspenseful build-up keeps you guessing when the dinosaurs will finally strike.
164,0.85,The Abyss weaves slowly rising dread and intelligence before unveiling its alien mystery.
353,0.8,Deep Rising blends oceanic isolation and clever protagonists before the sea creature appears.
141,0.75,"20,000 Leagues Under the Sea crafts uncharted depths of suspense against a barely seen leviathan."
616,0.7,Night of the Living Dead employs smart survivors and creeping dread long before the dead advance.
260,0.65,Event Horizon’s haunted ship drips dread before fully exposing its cosmic horror.
635,0.6,The Fog builds ominous mystery on the Pacific Coast as villagers await a mist-shrouded menace.
343,0.55,"Alien: Resurrection mixes smart crew and slow reveals, keeping its creature partly in shadow."
