movieId,score,reason
53,0.93,Chaotic violence and dark humor in a self-aware crime spree.
209,0.91,Mockumentary style satire with biting cynicism and lowbrow comedy.
154,0.89,Heretical humor and sharp social satire from a storied British troupe.
67,0.87,Gross-out sight gags and outrageous premise push moral boundaries.
190,0.85,Psychological edge with disturbing overtones and wicked humor.
39,0.83,Noir-tinged dark comedy with scathing social commentary.
123,0.82,Blending horror and humor in a twisted supernatural tale.
359,0.8,Clever wordplay and sardonic tone driving criminal intrigue.
329,0.78,Thriller-comedy with biting irony and morally skewed characters.
467,0.75,Mix of violence and dry wit in a gritty urban revenge story.
