movieId,score,reason
12,1.0,"Intricate web of deceit, one flawless plan unfolding with precise turns."
28,0.98,Out‐of‐this‐world emergency met with calm strategy and a perfect payoff.
31,0.96,Tense submarine standoff where timing and teamwork make or break the mission.
117,0.94,High‐stakes prison break on Alcatraz where precision and teamwork are everything.
110,0.92,Unlikely troop of soldiers executing a daring elephant‐powered rescue mission.
193,0.9,"Historical test pilots pushing limits, united by flawless execution."
205,0.88,Brilliant General orchestrates bold WWII campaign with surgical precision.
265,0.86,Cold War submarine chase where planning and teamwork seal the outcome.
222,0.84,Time‐traveling rescue mission where crew cohesion drives every tense second.
353,0.82,"Mercenary crew storm a luxury liner in a fast‐paced, coordinated operation."
