movieId,score,reason
11,1.0,Se7en’s dark procedural drags you down a spiraling rabbit hole of paranoia.
5,0.92,Copycat’s meticulous investigation traps you in mounting suspense and dread.
12,0.88,The Usual Suspects’s labyrinthine mystery fuels obsessive “what-if” paranoia.
302,0.85,L.A. Confidential’s tangled web of corruption deepens into conspiratorial dread.
38,0.82,The Net’s creeping cyber-invasion turns every click into paranoid terror.
654,0.78,Chinatown’s harmonic lies and hidden agendas breed investigative unease.
672,0.75,Candyman’s legend-hunting obsession drags its investigator toward a murderous abyss.
31,0.72,Crimson Tide’s submarine suspense tightens like a vice on truth and suspicion.
656,0.69,M’s city-wide manhunt traps everyone in a net of suspicion and fear.
11,0.65,Se7en’s relentless countdown leaves no room for peace of mind.
