movieId,score,reason
9,0.95,Nun’s journey highlights crime’s impact on victims’ families
282,0.92,Father’s fight exposes trial’s flaws and thirst for justice
317,0.9,Family’s quest to clear patriarch’s wrongful conviction
319,0.88,Documentary on grieving relatives of murdered children
658,0.85,Media frenzy leaves victim’s kin re-examining the case
79,0.82,Wrong man jailed for wife’s murder—widower probes the truth
1467,0.8,Siblings caught in justice system struggle after tragedy
1232,0.78,IVE mother becomes obsessed unraveling son’s murder trial
666,0.75,Investigative family unravels dark conspiracy after conviction
305,0.72,Aftermath of tragedy strains family bonds under cold glare
