movieId,score,reason
319,0.95,Paradise Lost exposes systemic injustice with a call for grassroots hope.
549,0.9,Conan the Barbarian’s fight against tyranny inspires determined rebellion.
673,0.85,Cape Fear shows an ordinary man standing firm against corrupt brutality.
511,0.82,Lawrence of Arabia’s true-story heroism against imperial oppression endures.
281,0.78,The River Wild portrays everyday courage in the face of violent wrongdoing.
196,0.75,Dead Poets Society celebrates grass-roots resistance through inspired teaching.
593,0.72,Stalingrad reveals an ordinary soldier’s resolve against overwhelming injustice.
372,0.7,Jeffrey explores personal courage under the shadow of the AIDS crisis.
319,0.68,Paradise Lost chronicles families fighting systemic failure with steely hope.
511,0.65,Lawrence of Arabia stands as an epic true story of one man’s defiance.
