movieId,score,reason
239,1.0,Sneakers meticulously tracks tech prep and team recruiting for one last contest.
53,0.95,Natural Born Killers opens with scheming thieves planning a big job down to every detail.
156,0.9,Reservoir Dogs focuses heavily on assembling the crew and planning the big heist.
274,0.85,Sense and Sensibility isn’t a heist but its subtle strategic plotting mirrors a caper movie.
45,0.8,"Eat Drink Man Woman stages intricate kitchen ‘heists’ of recipes, recruiting family in the process."
326,0.75,G.I. Jane plots her naval infiltration with precise recruitment and tactical prep.
21,0.7,Muppet Treasure Island relishes team-building and meticulous treasure-hunting prep.
66,0.65,While You Were Sleeping includes a comical ‘steal the commuter pass’ caper sequence.
816,0.6,Candyman: Farewell to the Flesh outlines ritualistic planning like a dark heist.
799,0.55,Boys Life captures youthful plotting sessions akin to planning a daring score.
