movieId,score,reason
178,0.95,Intense jury room drama hinging on critical dialogue and suspense.
58,0.9,Factual courtroom intrigue with clever legal maneuvering and payoff.
591,0.88,Psychological thriller that builds tension around a murder trial.
9,0.87,Powerful death-penalty drama driven by courtroom confrontations.
79,0.85,High-stakes man-hunt rooted in false conviction and legal jeopardy.
44,0.82,Single-location drama exploring dark secrets under courtroom scrutiny.
136,0.8,Idealistic outsider faces political forces in Senate hearing.
302,0.78,Noir crime narrative with legal underpinnings and revealed truths.
5,0.75,Serial-killer expert drawn into trials that test her forensics acumen.
676,0.72,Historical trial examination showing power dynamics in justice.
