movieId,score,reason
144,0.95,"A lone cop battles terrorists in a skyscraper, pure ’80s action thrill"
161,0.92,Hotshot pilot takes on impossible missions with big stunts and cheesy charm
80,0.9,Special forces raid Saddam’s palace in laughably over-the-top ’90s style
226,0.88,McClane returns at Christmas to save his wife and blow up planes in pure fun
190,0.85,"British rogue thwarts East End mob in cheeky, stunt-packed romp"
158,0.83,Two office workers outwit gangsters in an ’80s-style gunfight comedy
43,0.8,"Corporate lawyer fights back in a slick, fast-paced legal-action caper"
207,0.78,Duelist magician brawls his way through Victorian England with style
289,0.75,Money heist head-on in a tropical setting with gunplay galore
122,0.72,"Cable guy turns hero in high-octane, comedic ’90s rescue extravaganza"
