movieId,score,reason
69,1.0,"A simple man’s misadventures through history spark slapstick chaos and pure, goofy fun."
94,0.95,"A kid’s home-alone antics unleash a series of escalating, harmless disasters."
780,0.9,"Two friends’ scheme to save a comrade escalates into madcap, physical comedy."
780,0.9,"Two friends’ scheme to save a comrade escalates into madcap, physical comedy."
780,0.9,"Two friends’ scheme to save a comrade escalates into madcap, physical comedy."
78,0.85,A boy’s friendship with a whale leads to wildly comic rescue mishaps.
41,0.8,A dimwitted hotel heir endures escalating classroom disasters in absurd gags.
390,0.75,A mockumentary on rap group rivalries spins out a series of ridiculous misadventures.
158,0.7,Two friends waking a dead boss ignite slapstick mayhem in a funeral-gone-wrong.
751,0.65,A spy’s clumsy rescue mission on Air Force One turns into goofy catastrophe.
