movieId,score,reason
318,1.0,"A Nazi industrialist risks everything to save lives, embodying true integrity against overwhelming odds."
178,0.95,"A lone juror stands against prejudice to ensure justice, showing unwavering moral conviction."
86,0.9,"A devoted butler grapples with loyalty and conscience, ultimately confronting his own moral duty."
31,0.88,"A submarine captain defies orders to prevent catastrophic injustice, choosing principle over power."
77,0.87,"A young lawyer exposes his corrupt firm, risking career and safety to uphold the law."
58,0.85,"An insider reveals a rigged quiz show, risking reputation to pursue honest truth."
237,0.83,"A sports agent leaves his firm over ethical concerns, embracing personal integrity over profit."
43,0.8,"An executive fights sexual harassment at work, standing up for integrity despite personal risk."
735,0.78,"A lawyer battles discrimination, choosing principle and justice in the face of adversity."
9,0.75,"A nun supports a condemned man, confronting moral complexities with compassion and conviction."
