movieId,score,reason
153,0.98,Clueless hitmen navigate British accents and customs with hilarious cultural clashes
167,0.96,Pampered socialite hilariously fumbles through Army basic training in lighthearted fun
158,0.94,"Two slackers try to fool everyone with a corpse, leading to silly fish‐out‐of‐water antics"
204,0.93,Time‐tripping teen must adapt to 1950s high school with goofy charm and fun
186,0.92,"Blues‐loving crooks on a mission in Chicago are way out of their element, for pure comfort"
161,0.9,"Hotshot pilot faces rival navy culture in action‐packed, fun 1980s comfort food"
167,0.89,Socialite turned soldier fumbles through boot camp in a lighthearted 1980s romp
172,0.88,"Space saga hero is stranded on ice planet, blending action with 1980s adventure fun"
173,0.87,Farmboy ventures into pirate world with witty one‐liners and whimsical charm
155,0.85,City girl thrust into Catskills resort learns to dance in playful 1980s romantic fun
