movieId,score,reason
650,0.95,"The Seventh Seal’s stark chess match with Death frames existential dread in haunting, poetic stillness."
512,0.93,Wings of Desire’s angelic gaze over Berlin infuses every shot with transcendent melancholy and quiet wonder.
489,0.91,"The Omen’s creeping terror and ritual dread fuse beauty and horror into a chilling, meditative gloom."
324,0.89,"Lost Highway’s somber, night-soaked odyssey sketches a fragmented reality full of yearning emptiness."
179,0.87,A Clockwork Orange’s baroque tableaux and moral void challenge you to find beauty amid dystopian decay.
221,0.85,Breaking the Waves’ brutal sacrifice and raw emotional arcs leave a guttural ache that lingers like fog.
664,0.83,"Paris, Texas’s vast desert solitude and muted reunions carve a solemn beauty from heartbreak’s contours."
180,0.81,"Apocalypse Now’s hypnotic river voyage into madness marries visceral dread with epic, haunting visuals."
589,0.79,"The Wild Bunch’s elegiac violence and fading frontier vistas paint a gritty, poetic portrait of decay."
286,0.77,The English Patient’s languid desert romance and scarred memories drift into hauntingly beautiful reverie.
