movieId,score,reason
514,0.98,Neurotic wit and tender romance dance through Manhattan’s autumn streets.
216,0.96,Sharp dialogue and real-feel characters debating love and friendship.
955,0.94,A spontaneous connection that blooms into something unforgettable.
482,0.92,Outrageous humor underpins a surprisingly tender cross-dressing caper.
88,0.9,"Charming, Christmas-tinted love story with unforced, genuine warmth."
482,0.88,Outrageous humor underpins a surprisingly tender cross-dressing caper.
275,0.86,Witty Regency banter and heartfelt longing in this Austen classic.
83,0.84,Verbal sparring and sweet vulnerability spark a timeless romance.
481,0.82,Bittersweet comedy of unexpected office romance that feels lived-in.
70,0.8,"Friendships break and spark over vows and toasts, warm and witty."
