movieId,score,reason
196,0.95,"A passionate teacher’s tough methods push students to seize the day, blurring care and cruelty."
188,0.93,Drill sergeant’s relentless pressure breaks down recruits to teach them survival.
272,0.91,A math genius finds his limits tested by a therapist whose methods probe too deeply.
15,0.89,An idealistic music teacher’s well-meaning rigidity strains his students and his marriage.
366,0.87,A former Marine’s tough love classroom style challenges troubled teens at every turn.
159,0.85,"A stoic mentor restores a troubled teen’s purpose, but at what emotional cost?"
191,0.83,Rivalry of genius pushes a protégé to obsession under a resentful master.
55,0.81,"A ruthless editor mentors a timid writer, examing his morals through brutal trials."
366,0.79,An ex-soldier’s austere teaching methods strain fragile student trust.
223,0.77,"A gentle giant guides a young boy, hesitating between protection and control."
