movieId,score,reason
54,0.95,"Medical teams scramble to contain a terrifying viral outbreak, fear and confusion rippling through the streets."
121,0.93,"In the first hours of an alien invasion, ordinary New Yorkers react with panic, awe, and shocking disbelief."
49,0.9,"The world awakens to a cryptic alien probe, blending scientific wonder with a creeping sense of dread."
7,0.88,"Survivors struggle in a society shattered by a global pandemic, trapped underground as the surface world dies."
258,0.85,"After receiving an extraterrestrial signal, scientists and the public grapple with urgent, disorienting ramifications."
260,0.83,A lost starship reappears with haunting consequences as the crew and investigators face incomprehensible horrors.
62,0.8,A stargate’s first activation on Earth sparks bewilderment and fear as military and civilians react in chaos.
164,0.78,"A deep-sea submarine catastrophe yields surreal tension and the first shocks of a hidden, alien presence."
28,0.75,"Apollo 13’s critical systems failure sends shockwaves through mission control, families, and the world below."
39,0.72,"In a near-future L.A., society reels as illicit recordings reveal unbearable truths, stirring quiet terror."
