movieId,score,reason
94,1.0,Endearing family comedy with heartwarming slapstick—you know it’ll end well.
88,0.98,Charming romantic warmth and gentle humor in a cozy holiday setting.
66,0.96,"Sweet, feel‐good romance that leaves you comforted and uplifted."
393,0.94,"Warm, comedic home‐made disguise adventure centered on family love."
78,0.92,Gentle animal friendship story that’s comforting and optimistic.
8,0.9,Wholesome community charm and mild humor make for a cozy watch.
215,0.88,Nostalgic baseball fairy tale that soothes with its earnest warmth.
417,0.86,Childhood caper with familiar faces and guaranteed happy reunion.
378,0.84,Classic holiday magic that swaddles you in nostalgic cheer.
1,0.82,"Animation wit and warmth deliver pure, easygoing joy for all ages."
