movieId,score,reason
494,1.0,Rapid-fire screwball wit from newspaper’s fastest talker
482,0.95,Crosby and Monroe’s comedic genius spark non-stop laughs
216,0.9,Iconic banter questioning men and women over time
4,0.85,"Mob meets movies in this smooth, quick-witted crime comedy"
42,0.8,Indie banter filled with pop culture riffs and droll humor
153,0.75,Hilarious heist comedy with stutter and animal antics
209,0.7,Rock-documentary parody overflowing with sharp jabs
111,0.65,Charming gender-swap comedy packed with smart quips
255,0.6,Wedding chaos and zippy one-liners in romantic uproar
319,0.55,Ensemble musical comedy brimming with witty asides
