movieId,score,reason
93,0.95,Subtle shared glances show a life suffocating others’ expectations
43,0.92,Silence fills every moment of lawyer’s unraveling routine facade
155,0.89,"Widowed mother’s small quiet gestures hide her deep, almost unnoticed cracks"
66,0.86,Transit worker’s quiet longing in pauses speaks louder than any line
367,0.83,"Politeness masks deep agony in teen life, each small slight loud in heart"
22,0.8,Highlander’s silent longing for connection cracks his stoic life apart
8,0.78,Pig’s silent resilience in new home hints at deeper life’s suffocating machinery
61,0.75,Imprisoned banker’s quiet routines fracture under almost imperceptible tensions
81,0.72,Innocent salesman’s clumsy steps in city show the soft cracks of identity
556,0.7,Mystery doctor’s quiet obsessions land him in the harshest silence of isolation
