movieId,score,reason
1127,1.0,Truman begins investigating his reality when glitches reveal his life is a televised construct.
89,0.95,Deckard's hunt for replicants becomes a quest to question humanity and the nature of his world.
691,0.93,John unravels the truth behind a city controlled by mysterious architects manipulating reality.
324,0.92,A man investigates strange memory shifts that lead him to question his own identity in a fractured reality.
1240,0.9,Major Kusanagi uncovers dark secrets of a world where human minds merge with machines.
7,0.88,"Sent back to solve a viral apocalypse, McGill's investigation becomes a meditation on fate and identity."
134,0.85,"A reporter seeks the meaning of Kane's last word, unraveling a life of power, loss, and memory."
202,0.83,"Phil relives the same day over and over, investigating the loop to uncover its hidden metaphysical purpose."
175,0.8,"Sam Lowry stumbles on a bureaucratic labyrinth, probing a dystopian system that blurs reality and dream."
39,0.78,"Lenny delves into memory recordings to solve a murder, exposing the price of reliving others' emotions."
