movieId,score,reason
1127,0.95,A man’s perfect life is revealed as an elaborate television set he’s never left.
691,0.92,"A man discovers a city controlled to rewrite memories, shattering his reality."
333,0.89,An heir’s rich life spirals into engineered chaos in a deadly game he can’t escape.
38,0.86,"A woman’s digital life is stolen, forcing her to question everything she thought was real."
39,0.83,Memory-recording tech blurs what’s real when a cop relives others’ visions of crime.
270,0.8,"A man’s genetic identity is fabricated, his sense of self shattered by his engineered birth."
573,0.77,"Victims wake up in familiar bodies, only to realize their lives have been stolen by invaders."
267,0.74,An amnesiac in Berlin learns even his own name and past have been erased.
1047,0.71,A man clones himself to cope but finds each copy fractures his life further.
84,0.68,Agents face mind-controlling parasites that erase their true memories.
