movieId,score,reason
1,0.97,Warm-hearted animated adventure where friendship truly shines.
8,0.94,Gentle farmyard tale brimming with charm and simple kindness.
15,0.91,Heartfelt story of small victories and music’s redemptive power.
21,0.88,Madcap pirate romp with lovable muppets and joyful song.
66,0.85,Cozy holiday romance where strangers become family.
88,0.82,Tender city love story wrapped in unexpected serendipity.
140,0.79,Faithful pets embark on a soothing journey home.
417,0.76,Sisters swapped and reunited in a delightfully warm caper.
622,0.73,Isolated island adventure with heart and family ingenuity.
173,0.7,Whimsical fairy tale of true love and comedy gold.
