movieId,score,reason
22,0.98,Epic saga of vengeance that roars like a rallying cry for freedom.
203,0.96,Gritty western revenge where a retired gunslinger defies the odds with precision.
68,0.95,Vengeful resurrection of a fallen hero unleashes brutal justice in darkness.
33,0.94,Lone gunslinger’s mission for blood-soaked retribution amid Mexican crime.
127,0.93,Classic mafia vendetta where family loyalty ignites a storm of retribution.
187,0.92,Dual-chronicle rise and revenge in the Mafia’s unforgiving underworld.
218,0.91,Ominous return of a vengeful ex-convict sparks a chilling payback campaign.
23,0.9,One man’s descent into madness becomes a ferocious crusade for brutal justice.
53,0.89,An avenging couple unleashes unhinged fury in a twist-filled killing spree.
11,0.88,"Relentless hunt for a serial killer fueled by raw, visceral outrage."
